[12-09-2026 13:46:53] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": read tcp 10.0.8.209:59824->171.76.82.227:30120: read: connection reset by peer (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:47:23] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": read tcp 10.0.8.209:59824->171.76.82.227:30120: read: connection reset by peer (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:47:53] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": read tcp 10.0.8.209:59824->171.76.82.227:30120: read: connection reset by peer (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:48:24] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:48:54] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:49:24] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:49:55] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
